Strike,Last,Theor.,IV,Delta,Gamma,Theta,Vega,Rho,Volume,"Open Int",Vol/OI,Type,"Last Trade","Avg IV"
"2,000.00",1.00,1.00,73.87%,-0.00150,0.00000,-0.05349,0.13883,-0.02297,106,"15,955",0.01,Put,"15:44 ET",17.95%
"2,100.00",1.05,1.05,70.90%,-0.00163,0.00000,-0.05552,0.15027,-0.02495,1,"5,246",0.00,Put,"14:43 ET",17.95%
"2,200.00",1.35,1.35,69.48%,-0.00210,0.00000,-0.06835,0.18894,-0.03206,2,"7,022",0.00,Put,"09:56 ET",17.95%
"2,300.00",1.42,1.42,66.74%,-0.00229,0.00000,-0.07098,0.20449,-0.03485,460,"2,584",0.18,Put,"15:34 ET",17.95%
"2,400.00",1.60,1.60,64.57%,-0.00264,0.00000,-0.07807,0.23267,-0.04009,12,"2,776",0.00,Put,"14:56 ET",17.95%
"2,500.00",1.75,1.90,62.85%,-0.00318,0.00001,-0.08964,0.27478,-0.04812,0,"28,124",0.00,Put,03/17/25,17.95%
"2,600.00",2.19,2.19,60.99%,-0.00373,0.00001,-0.10030,0.31720,-0.05633,450,"9,115",0.05,Put,"15:34 ET",17.95%
"2,700.00",2.48,2.48,59.08%,-0.00431,0.00001,-0.11051,0.36122,-0.06497,100,"8,704",0.01,Put,"13:48 ET",17.95%
"2,800.00",2.65,2.93,57.50%,-0.00515,0.00001,-0.12579,0.42294,-0.07740,0,"7,991",0.00,Put,03/17/25,17.95%
"2,900.00",3.20,3.20,55.46%,-0.00579,0.00001,-0.13447,0.46938,-0.08675,366,"4,738",0.08,Put,"15:05 ET",17.95%
"3,000.00",3.80,3.80,54.04%,-0.00694,0.00001,-0.15359,0.55101,-0.10380,300,"24,027",0.01,Put,"12:21 ET",17.95%
"3,100.00",4.35,4.35,52.41%,-0.00808,0.00002,-0.17004,0.62998,-0.12059,93,"7,219",0.01,Put,"10:07 ET",17.95%
"3,150.00",4.00,4.50,51.37%,-0.00849,0.00002,-0.17404,0.65826,-0.12657,0,559,0.00,Put,03/17/25,17.95%
"3,200.00",4.30,4.80,50.56%,-0.00914,0.00002,-0.18255,0.70212,-0.13609,50,"11,223",0.00,Put,"05:48 ET",17.95%
"3,250.00",5.10,5.10,49.73%,-0.00981,0.00002,-0.19083,0.74682,-0.14587,379,"8,026",0.05,Put,"15:58 ET",17.95%
"3,300.00",5.30,5.30,48.76%,-0.01035,0.00002,-0.19590,0.78265,-0.15368,80,"15,640",0.01,Put,"15:24 ET",17.95%
"3,350.00",5.67,5.67,47.99%,-0.01116,0.00002,-0.20579,0.83607,-0.16561,442,"1,082",0.41,Put,"15:08 ET",17.95%
"3,400.00",6.20,6.20,47.38%,-0.01224,0.00002,-0.21993,0.90582,-0.18134,206,"14,363",0.01,Put,"12:43 ET",17.95%
"3,450.00",6.50,6.50,46.50%,-0.01301,0.00003,-0.22718,0.95450,-0.19238,1,"3,160",0.00,Put,"12:44 ET",17.95%
"3,500.00",6.82,6.82,45.62%,-0.01383,0.00003,-0.23475,1.00629,-0.20424,905,"18,330",0.05,Put,"14:01 ET",17.95%
"3,550.00",6.30,7.20,44.79%,-0.01477,0.00003,-0.24368,1.06505,-0.21787,0,"8,548",0.00,Put,03/17/25,17.95%
"3,600.00",7.60,7.60,43.97%,-0.01578,0.00003,-0.25284,1.12703,-0.23240,2,"10,499",0.00,Put,"15:40 ET",17.95%
"3,650.00",7.90,7.90,43.05%,-0.01666,0.00003,-0.25910,1.18102,-0.24506,49,"3,668",0.01,Put,"15:44 ET",17.95%
"3,700.00",8.15,8.40,42.28%,-0.01790,0.00004,-0.27020,1.25538,-0.26287,260,"10,155",0.03,Put,"15:05 ET",17.95%
"3,725.00",8.50,8.50,41.78%,-0.01829,0.00004,-0.27183,1.27908,-0.26847,1,"1,458",0.00,Put,"15:25 ET",17.95%
"3,750.00",8.70,8.70,41.35%,-0.01886,0.00004,-0.27592,1.31260,-0.27655,5,"7,527",0.00,Put,"15:22 ET",17.95%
"3,775.00",8.90,8.90,40.92%,-0.01943,0.00004,-0.27992,1.34656,-0.28478,1,505,0.00,Put,"15:21 ET",17.95%
"3,800.00",9.40,9.40,40.70%,-0.02050,0.00004,-0.29114,1.40890,-0.30031,506,"10,787",0.05,Put,"15:42 ET",17.95%
"3,825.00",8.90,9.55,40.22%,-0.02102,0.00004,-0.29371,1.43915,-0.30768,0,"2,105",0.00,Put,03/17/25,17.95%
"3,850.00",10.19,9.80,39.82%,-0.02171,0.00005,-0.29864,1.47920,-0.31706,83,"8,334",0.01,Put,"11:27 ET",17.95%
"3,875.00",9.60,10.05,39.41%,-0.02242,0.00005,-0.30343,1.51968,-0.32713,15,"1,113",0.01,Put,"09:00 ET",17.95%
"3,900.00",9.38,10.35,39.02%,-0.02322,0.00005,-0.30927,1.56526,-0.33859,0,"17,836",0.00,Put,03/17/25,17.95%
"3,925.00",11.20,10.65,38.64%,-0.02403,0.00005,-0.31498,1.61135,-0.35024,30,763,0.04,Put,"10:19 ET",17.95%
"3,950.00",11.10,11.10,38.34%,-0.02511,0.00005,-0.32396,1.67156,-0.36571,219,"1,414",0.15,Put,"15:59 ET",17.95%
"3,975.00",11.20,11.20,37.82%,-0.02563,0.00006,-0.32490,1.70064,-0.37297,78,"1,015",0.08,Put,"15:38 ET",17.95%
"4,000.00",11.80,11.80,37.59%,-0.02698,0.00006,-0.33686,1.77535,-0.39250,349,"239,046",0.00,Put,"13:19 ET",17.95%
"4,025.00",11.67,11.67,36.94%,-0.02716,0.00006,-0.33259,1.78510,-0.39442,344,911,0.38,Put,"15:08 ET",17.95%
"4,050.00",12.60,12.15,36.64%,-0.02836,0.00006,-0.34159,1.85035,-0.41156,200,"2,179",0.09,Put,"11:51 ET",17.95%
"4,075.00",12.70,12.70,36.36%,-0.02969,0.00007,-0.35184,1.92221,-0.43067,53,"2,972",0.02,Put,"10:38 ET",17.95%
"4,100.00",12.80,12.80,35.84%,-0.03030,0.00007,-0.35236,1.95482,-0.43906,78,"8,178",0.01,Put,"16:06 ET",17.95%
"4,125.00",12.00,13.25,35.49%,-0.03151,0.00007,-0.36012,2.01913,-0.45629,0,"2,669",0.00,Put,03/17/25,17.95%
"4,150.00",13.89,13.89,35.23%,-0.03305,0.00007,-0.37157,2.10058,-0.47847,10,"2,824",0.00,Put,"10:55 ET",17.95%
"4,175.00",12.80,14.05,34.74%,-0.03383,0.00008,-0.37299,2.14095,-0.48919,0,638,0.00,Put,03/17/25,17.95%
"4,200.00",14.85,14.45,34.35%,-0.03502,0.00008,-0.37914,2.20297,-0.50612,649,"22,914",0.03,Put,"12:17 ET",17.95%
"4,225.00",15.80,14.85,33.96%,-0.03624,0.00008,-0.38511,2.26578,-0.52339,43,998,0.04,Put,"11:56 ET",17.95%
"4,250.00",15.27,15.27,33.57%,-0.03753,0.00009,-0.39127,2.33113,-0.54150,1,"13,635",0.00,Put,"13:57 ET",17.95%
"4,275.00",14.98,15.80,33.22%,-0.03902,0.00009,-0.39934,2.40667,-0.56264,0,"2,544",0.00,Put,03/17/25,17.95%
"4,300.00",16.08,16.08,32.77%,-0.04013,0.00009,-0.40243,2.46189,-0.57803,121,"10,190",0.01,Put,"15:12 ET",17.95%
"4,325.00",16.40,16.80,32.49%,-0.04202,0.00010,-0.41369,2.55523,-0.60286,43,"6,880",0.01,Put,"15:22 ET",17.95%
"4,350.00",17.16,17.16,32.05%,-0.04333,0.00010,-0.41792,2.61926,-0.62038,342,"2,984",0.11,Put,"13:54 ET",17.95%
"4,375.00",17.80,17.95,31.78%,-0.04540,0.00011,-0.42969,2.71965,-0.64965,0,"4,385",0.00,Put,03/17/25,17.95%
"4,400.00",18.60,18.60,31.44%,-0.04727,0.00011,-0.43856,2.80922,-0.67591,"1,211","10,473",0.12,Put,"15:50 ET",17.95%
"4,425.00",19.50,19.50,31.18%,-0.04960,0.00012,-0.45142,2.91947,-0.70884,57,832,0.07,Put,"14:19 ET",17.95%
"4,450.00",19.80,19.80,30.70%,-0.05096,0.00012,-0.45357,2.98307,-0.72753,119,"3,488",0.03,Put,"15:54 ET",17.95%
"4,475.00",21.59,20.60,30.39%,-0.05320,0.00013,-0.46397,3.08718,-0.75912,18,"1,656",0.01,Put,"11:27 ET",17.95%
"4,500.00",21.07,21.35,30.05%,-0.05542,0.00013,-0.47311,3.18822,-0.79006,155,"33,175",0.00,Put,"15:39 ET",17.95%
"4,525.00",21.60,22.15,29.72%,-0.05776,0.00014,-0.48269,3.29406,-0.82247,8,"1,118",0.01,Put,"15:28 ET",17.95%
"4,550.00",23.04,23.04,29.40%,-0.06031,0.00014,-0.49324,3.40749,-0.85811,84,"13,980",0.01,Put,"13:57 ET",17.95%
"4,575.00",23.33,23.90,29.06%,-0.06286,0.00015,-0.50283,3.51956,-0.89372,22,"1,267",0.02,Put,"15:28 ET",17.95%
"4,600.00",24.27,24.80,28.73%,-0.06554,0.00016,-0.51257,3.63552,-0.93104,50,"21,997",0.00,Put,"15:31 ET",17.95%
"4,625.00",26.60,25.85,28.42%,-0.06853,0.00016,-0.52404,3.76309,-0.97267,53,"1,169",0.05,Put,"12:18 ET",17.95%
"4,650.00",26.70,26.70,28.06%,-0.07126,0.00019,-0.53216,3.87779,-1.00805,"2,052","17,301",0.12,Put,"15:36 ET",17.95%
"4,675.00",29.07,28.10,27.82%,-0.07496,0.00018,-0.54749,4.03096,-1.05969,104,"3,191",0.03,Put,"11:44 ET",17.95%
"4,700.00",30.30,29.25,27.50%,-0.07832,0.00019,-0.55854,4.16760,-1.10627,871,"26,483",0.03,Put,"14:15 ET",17.95%
"4,725.00",31.10,30.55,27.21%,-0.08202,0.00025,-0.57106,4.31477,-1.15158,34,"2,129",0.02,Put,"13:04 ET",17.95%
"4,750.00",31.35,31.85,26.90%,-0.08580,0.00021,-0.58296,4.46277,-1.20324,434,"14,621",0.03,Put,"15:12 ET",17.95%
"4,775.00",33.70,33.70,26.70%,-0.09053,0.00022,-0.60109,4.64499,-1.26713,22,"1,914",0.01,Put,"15:48 ET",17.95%
"4,800.00",34.25,34.80,26.32%,-0.09416,0.00023,-0.60864,4.78186,-1.31594,"1,174","27,773",0.04,Put,"15:18 ET",17.95%
"4,810.00",35.13,35.13,26.14%,-0.09546,0.00023,-0.61009,4.83052,-1.33347,59,55,1.07,Put,"14:24 ET",17.95%
"4,820.00",35.80,35.80,26.03%,-0.09732,0.00023,-0.61567,4.89944,-1.35896,140,132,1.06,Put,"14:22 ET",17.95%
"4,825.00",37.30,36.40,26.03%,-0.09867,0.00024,-0.62165,4.94920,-1.37773,28,"2,971",0.01,Put,"13:18 ET",17.95%
"4,830.00",35.40,36.75,25.98%,-0.09963,0.00024,-0.62451,4.98441,-1.39092,142,61,2.33,Put,"14:52 ET",17.95%
"4,840.00",38.40,37.40,25.86%,-0.10149,0.00024,-0.62948,5.05197,-1.41631,159,35,4.54,Put,"15:50 ET",17.95%
"4,850.00",37.60,38.10,25.75%,-0.10344,0.00025,-0.63491,5.12239,-1.44302,138,"9,201",0.01,Put,"15:40 ET",17.95%
"4,860.00",41.30,38.80,25.63%,-0.10541,0.00025,-0.64017,5.19281,-1.46993,0,17,0.00,Put,03/14/25,17.95%
"4,870.00",36.55,39.55,25.53%,-0.10747,0.00026,-0.64585,5.26595,-1.49816,0,136,0.00,Put,03/17/25,17.95%
"4,875.00",41.90,39.90,25.47%,-0.10847,0.00026,-0.64833,5.30116,-1.51180,20,"1,103",0.02,Put,"10:02 ET",17.95%
"4,880.00",36.20,40.30,25.42%,-0.10955,0.00026,-0.65135,5.33906,-1.52659,0,64,0.00,Put,03/17/25,17.95%
"4,890.00",34.10,41.05,25.31%,-0.11164,0.00027,-0.65667,5.41213,-1.55524,0,356,0.00,Put,03/17/25,17.95%
"4,900.00",41.30,41.85,25.20%,-0.11383,0.00027,-0.66237,5.48778,-1.58520,230,"18,815",0.01,Put,"15:36 ET",17.95%
"4,910.00",45.56,42.65,25.09%,-0.11604,0.00028,-0.66788,5.56333,-1.61537,2,55,0.04,Put,"11:54 ET",17.95%
"4,920.00",67.78,43.45,24.98%,-0.11827,0.00028,-0.67320,5.63883,-1.64577,0,143,0.00,Put,03/12/25,17.95%
"4,925.00",44.00,44.00,24.95%,-0.11962,0.00028,-0.67743,5.68404,-1.66425,49,"3,710",0.01,Put,"15:40 ET",17.95%
"4,930.00",36.93,44.35,24.88%,-0.12067,0.00029,-0.67942,5.71923,-1.67853,0,9,0.00,Put,03/17/25,17.95%
"4,940.00",45.70,45.15,24.76%,-0.12299,0.00029,-0.68471,5.79488,-1.70228,5,642,0.01,Put,"15:47 ET",17.95%
"4,950.00",45.60,45.60,24.58%,-0.12477,0.00030,-0.68572,5.85335,-1.72596,61,"17,564",0.00,Put,"15:11 ET",17.95%
"4,960.00",48.74,46.95,24.55%,-0.12789,0.00030,-0.69610,5.95499,-1.76869,3,226,0.01,Put,"09:59 ET",17.95%
"4,970.00",69.80,47.85,24.44%,-0.13037,0.00031,-0.70150,6.03491,-1.80171,0,256,0.00,Put,03/12/25,17.95%
"4,975.00",48.27,48.27,24.38%,-0.13158,0.00031,-0.70379,6.07340,-1.81797,10,"2,387",0.00,Put,"15:07 ET",17.95%
"4,980.00",49.22,49.22,24.41%,-0.13359,0.00031,-0.71173,6.13623,-1.84027,6,17,0.35,Put,"12:31 ET",17.95%
"4,990.00",72.20,49.80,24.24%,-0.13567,0.00032,-0.71349,6.20146,-1.86564,0,11,0.00,Put,03/13/25,17.95%
"5,000.00",51.30,51.30,24.22%,-0.13907,0.00032,-0.72420,6.30707,-1.91183,"10,486","250,531",0.04,Put,"15:59 ET",17.95%
"5,010.00",54.58,51.80,24.03%,-0.14108,0.00033,-0.72465,6.36886,-1.93835,3,125,0.02,Put,"10:00 ET",17.95%
"5,020.00",74.20,52.85,23.93%,-0.14389,0.00034,-0.73036,6.45435,-1.97610,0,72,0.00,Put,03/13/25,17.95%
"5,025.00",54.87,53.45,23.89%,-0.14540,0.00034,-0.73385,6.50012,-1.99654,53,"6,520",0.01,Put,"10:46 ET",17.95%
"5,030.00",57.14,53.90,23.83%,-0.14672,0.00034,-0.73582,6.53958,-2.01413,2,92,0.02,Put,"11:17 ET",17.95%
"5,040.00",57.02,55.00,23.73%,-0.14964,0.00035,-0.74149,6.62656,-2.05340,81,17,4.76,Put,"11:27 ET",17.95%
"5,050.00",56.70,56.15,23.63%,-0.15266,0.00035,-0.74737,6.71523,-2.09394,"1,083","6,331",0.17,Put,"15:59 ET",17.95%
"5,060.00",84.80,57.20,23.52%,-0.15557,0.00036,-0.75204,6.79963,-2.13284,0,534,0.00,Put,03/13/25,17.95%
"5,070.00",61.20,58.40,23.42%,-0.15871,0.00037,-0.75783,6.88953,-2.17491,1,240,0.00,Put,"11:34 ET",17.95%
"5,075.00",59.06,59.06,23.38%,-0.16037,0.00037,-0.76116,6.93657,-2.19718,22,"1,868",0.01,Put,"15:57 ET",17.95%
"5,080.00",53.80,59.60,23.32%,-0.16187,0.00037,-0.76333,6.97902,-2.21727,0,249,0.00,Put,03/17/25,17.95%
"5,090.00",60.08,60.85,23.22%,-0.16513,0.00038,-0.76899,7.06991,-2.26087,2,161,0.01,Put,"15:25 ET",17.95%
"5,100.00",61.15,62.10,23.13%,-0.16841,0.00039,-0.77435,7.16036,-2.30447,786,"17,814",0.04,Put,"15:18 ET",17.95%
"5,110.00",58.66,63.30,23.02%,-0.17166,0.00039,-0.77897,7.24861,-2.34778,1,299,0.00,Put,"09:32 ET",17.95%
"5,120.00",52.73,64.60,22.92%,-0.17517,0.00040,-0.78484,7.33914,-2.37608,0,546,0.00,Put,03/17/25,17.95%
"5,125.00",53.67,65.25,22.86%,-0.17689,0.00040,-0.78732,7.38459,-2.39878,0,"2,263",0.00,Put,03/17/25,17.95%
"5,130.00",69.99,65.95,22.82%,-0.17870,0.00041,-0.79028,7.43171,-2.41970,47,113,0.42,Put,"11:12 ET",17.95%
"5,140.00",69.37,67.30,22.72%,-0.18223,0.00041,-0.79525,7.52359,-2.46633,0,286,0.00,Put,03/14/25,17.95%
"5,150.00",71.09,68.70,22.62%,-0.18586,0.00042,-0.80030,7.61648,-2.51416,319,"5,945",0.05,Put,"14:14 ET",17.95%
"5,160.00",60.00,70.15,22.52%,-0.18958,0.00043,-0.80543,7.71030,-2.56319,0,26,0.00,Put,03/17/25,17.95%
"5,170.00",70.04,71.55,22.42%,-0.19334,0.00043,-0.81017,7.80214,-2.60401,44,637,0.07,Put,"15:28 ET",17.95%
"5,175.00",71.70,72.35,22.38%,-0.19532,0.00044,-0.81302,7.85066,-2.63000,19,"4,167",0.00,Put,"15:38 ET",17.95%
"5,180.00",81.10,73.05,22.32%,-0.19719,0.00044,-0.81499,7.89612,-2.65443,0,446,0.00,Put,03/14/25,17.95%
"5,190.00",76.50,74.60,22.23%,-0.20112,0.00045,-0.81984,7.99079,-2.70602,161,343,0.47,Put,"11:40 ET",17.95%
"5,200.00",75.23,76.15,22.13%,-0.20521,0.00046,-0.82491,8.08454,-2.74459,"1,013","23,930",0.04,Put,"16:09 ET",17.95%
"5,210.00",81.39,77.75,22.03%,-0.20940,0.00046,-0.83007,8.17838,-2.78129,4,172,0.02,Put,"11:46 ET",17.95%
"5,220.00",72.16,79.35,21.93%,-0.21351,0.00047,-0.83417,8.27200,-2.83421,0,160,0.00,Put,03/17/25,17.95%
"5,225.00",83.20,80.20,21.89%,-0.21563,0.00048,-0.83645,8.31976,-2.86159,7,"3,736",0.00,Put,"11:34 ET",17.95%
"5,230.00",98.19,81.00,21.83%,-0.21771,0.00048,-0.83826,8.36607,-2.88830,0,60,0.00,Put,03/12/25,17.95%
"5,240.00",103.70,82.75,21.74%,-0.22208,0.00049,-0.84279,8.46165,-2.94201,0,376,0.00,Put,03/14/25,17.95%
"5,250.00",86.85,84.50,21.65%,-0.22646,0.00049,-0.84679,8.55620,-2.99833,"1,006","18,096",0.06,Put,"15:49 ET",17.95%
"5,260.00",71.30,86.30,21.55%,-0.23093,0.00050,-0.85073,8.65084,-3.05576,0,"1,179",0.00,Put,03/17/25,17.95%
"5,270.00",80.11,88.10,21.46%,-0.23544,0.00051,-0.85423,8.74444,-3.11361,15,985,0.02,Put,"09:30 ET",17.95%
"5,275.00",76.19,89.00,21.41%,-0.23772,0.00051,-0.85582,8.79085,-3.14268,0,"2,200",0.00,Put,03/17/25,17.95%
"5,280.00",92.80,89.95,21.36%,-0.24005,0.00052,-0.85765,8.83801,-3.17257,138,353,0.39,Put,"11:45 ET",17.95%
"5,290.00",94.30,91.75,21.25%,-0.24475,0.00053,-0.86067,8.92936,-3.22216,3,148,0.02,Put,"14:17 ET",17.95%
"5,300.00",94.48,93.75,21.16%,-0.24959,0.00053,-0.86422,9.02357,-3.28386,"2,104","28,104",0.07,Put,"14:01 ET",17.95%
"5,310.00",95.40,95.40,21.03%,-0.25416,0.00054,-0.86499,9.11027,-3.34023,132,284,0.46,Put,"15:53 ET",17.95%
"5,320.00",88.20,97.65,20.96%,-0.25932,0.00055,-0.86927,9.20638,-3.40605,0,335,0.00,Put,03/17/25,17.95%
"5,325.00",105.60,98.70,20.92%,-0.26185,0.00055,-0.87071,9.25257,-3.43813,15,"8,703",0.00,Put,"11:59 ET",17.95%
"5,330.00",102.70,99.75,20.87%,-0.26439,0.00056,-0.87203,9.29840,-3.47032,0,357,0.00,Put,03/14/25,17.95%
"5,340.00",99.96,101.80,20.77%,-0.26946,0.00057,-0.87398,9.38824,-3.53441,94,543,0.17,Put,"15:30 ET",17.95%
"5,350.00",104.50,104.50,20.73%,-0.27533,0.00057,-0.88033,9.48498,-3.58744,201,"12,260",0.02,Put,"16:00 ET",17.95%
"5,360.00",99.61,106.10,20.57%,-0.28012,0.00058,-0.87841,9.56547,-3.64683,0,656,0.00,Put,03/17/25,17.95%
"5,365.00",112.10,107.20,20.52%,-0.28279,0.00059,-0.87916,9.60948,-3.68026,6,17,0.35,Put,"11:22 ET",17.95%
"5,370.00",113.20,108.30,20.47%,-0.28558,0.00059,-0.88014,9.65264,-3.70470,6,312,0.02,Put,"11:22 ET",17.95%
"5,375.00",109.51,109.51,20.43%,-0.28837,0.00060,-0.88132,9.69727,-3.73952,66,"5,991",0.01,Put,"12:31 ET",17.95%
"5,380.00",115.50,110.60,20.38%,-0.29107,0.00060,-0.88160,9.73995,-3.77312,4,194,0.02,Put,"11:22 ET",17.95%
"5,385.00",116.70,111.80,20.34%,-0.29387,0.00060,-0.88243,9.78357,-3.80806,3,323,0.01,Put,"11:22 ET",17.95%
"5,390.00",111.88,112.90,20.28%,-0.29661,0.00061,-0.88251,9.82557,-3.84203,18,215,0.08,Put,"15:25 ET",17.95%
"5,395.00",120.47,114.10,20.23%,-0.29944,0.00061,-0.88307,9.86832,-3.87721,8,106,0.08,Put,"12:52 ET",17.95%
"5,400.00",116.78,115.20,20.18%,-0.30221,0.00062,-0.88288,9.90951,-3.91148,"1,174","30,459",0.04,Put,"15:50 ET",17.95%
"5,405.00",121.50,116.50,20.14%,-0.30514,0.00062,-0.88374,9.95243,-3.94794,3,17,0.18,Put,"11:22 ET",17.95%
"5,410.00",122.50,117.70,20.09%,-0.30829,0.00063,-0.88488,9.99065,-3.95412,3,"1,770",0.00,Put,"11:22 ET",17.95%
"5,415.00",117.35,118.90,20.04%,-0.31117,0.00063,-0.88487,10.03154,-3.98955,17,9,1.89,Put,"16:12 ET",17.95%
"5,420.00",124.60,120.10,19.98%,-0.31408,0.00063,-0.88471,10.07197,-4.02512,6,108,0.06,Put,"12:48 ET",17.95%
"5,425.00",120.30,121.40,19.94%,-0.31707,0.00065,-0.88499,10.11286,-4.05955,911,"4,251",0.21,Put,"15:43 ET",17.95%
"5,430.00",127.80,122.60,19.88%,-0.32010,0.00064,-0.88482,10.15173,-4.09009,3,490,0.01,Put,"11:22 ET",17.95%
"5,435.00",129.10,123.90,19.84%,-0.32316,0.00080,-0.88480,10.19158,-4.11419,6,54,0.11,Put,"11:22 ET",17.95%
"5,440.00",128.90,125.15,19.78%,-0.32637,0.00065,-0.88513,10.22818,-4.14083,5,"1,030",0.00,Put,"11:34 ET",17.95%
"5,445.00",126.95,126.95,19.78%,-0.32973,0.00065,-0.88767,10.27088,-4.18213,121,3,40.33,Put,"15:07 ET",17.95%
"5,450.00",130.90,127.75,19.68%,-0.33249,0.00066,-0.88433,10.30522,-4.21478,265,"11,916",0.02,Put,"15:48 ET",17.95%
"5,455.00",126.94,129.05,19.63%,-0.33557,0.00066,-0.88370,10.34295,-4.25198,2,0,0.00,Put,"15:31 ET",17.95%
"5,460.00",135.80,130.45,19.59%,-0.33872,0.00067,-0.88348,10.38082,-4.29015,2,408,0.00,Put,"11:22 ET",17.95%
"5,465.00",136.40,131.75,19.53%,-0.34184,0.00067,-0.88253,10.41743,-4.32762,1,3,0.33,Put,"11:21 ET",17.95%
"5,470.00",138.60,133.15,19.49%,-0.34532,0.00068,-0.88308,10.44876,-4.33031,2,173,0.01,Put,"11:22 ET",17.95%
"5,475.00",142.28,134.50,19.43%,-0.34856,0.00068,-0.88222,10.48410,-4.36438,8,"3,220",0.00,Put,"11:57 ET",17.95%
"5,480.00",143.65,135.85,19.38%,-0.35175,0.00069,-0.88108,10.51927,-4.40239,5,188,0.03,Put,"11:57 ET",17.95%
"5,485.00",136.23,137.25,19.33%,-0.35499,0.00069,-0.88005,10.55413,-4.44091,9,2,4.50,Put,"15:25 ET",17.95%
"5,490.00",146.57,138.65,19.28%,-0.35825,0.00069,-0.87885,10.58836,-4.47222,16,431,0.04,Put,"11:56 ET",17.95%
"5,495.00",145.70,140.05,19.22%,-0.36175,0.00070,-0.87842,10.61620,-4.48529,2,15,0.13,Put,"11:22 ET",17.95%
"5,500.00",140.95,140.95,19.12%,-0.36513,0.00071,-0.87495,10.64341,-4.49565,"2,370","36,382",0.07,Put,"15:39 ET",17.95%
"5,505.00",148.20,142.95,19.12%,-0.36873,0.00071,-0.87654,10.67844,-4.53839,1,15,0.07,Put,"11:21 ET",17.95%
"5,510.00",149.03,144.45,19.07%,-0.37212,0.00071,-0.87521,10.71048,-4.57788,98,214,0.46,Put,"12:04 ET",17.95%
"5,515.00",149.77,145.95,19.02%,-0.37552,0.00072,-0.87371,10.74182,-4.60983,2,10,0.20,Put,"11:15 ET",17.95%
"5,520.00",153.20,147.45,18.97%,-0.37933,0.00072,-0.87310,10.76667,-4.62129,1,137,0.01,Put,"11:22 ET",17.95%
"5,525.00",150.29,148.85,18.91%,-0.38274,0.00073,-0.87070,10.79623,-4.66033,8,"4,838",0.00,Put,"14:00 ET",17.95%
"5,530.00",156.30,150.45,18.86%,-0.38624,0.00073,-0.86921,10.82575,-4.70069,2,643,0.00,Put,"11:22 ET",17.95%
"5,535.00",157.80,152.00,18.81%,-0.38973,0.00073,-0.86726,10.85435,-4.74091,2,56,0.04,Put,"11:22 ET",17.95%
"5,540.00",159.40,153.55,18.76%,-0.39325,0.00074,-0.86514,10.88221,-4.78129,3,442,0.01,Put,"11:22 ET",17.95%
"5,545.00",160.80,155.10,18.71%,-0.39713,0.00074,-0.86353,10.90525,-4.79773,5,63,0.08,Put,"11:22 ET",17.95%
"5,550.00",160.85,156.65,18.65%,-0.40069,0.00075,-0.86104,10.93155,-4.83822,45,"9,045",0.00,Put,"15:49 ET",17.95%
"5,555.00",199.80,158.30,18.60%,-0.40430,0.00075,-0.85889,10.95728,-4.87935,0,25,0.00,Put,03/13/25,17.95%
"5,560.00",135.65,159.90,18.55%,-0.40792,0.00075,-0.85628,10.98210,-4.92040,0,130,0.00,Put,03/17/25,17.95%
"5,565.00",160.75,161.55,18.50%,-0.41158,0.00076,-0.85375,11.00619,-4.96183,0,113,0.00,Put,03/14/25,17.95%
"5,570.00",168.70,163.15,18.44%,-0.41525,0.00076,-0.85076,11.02936,-5.00321,26,263,0.10,Put,"11:22 ET",17.95%
"5,575.00",163.90,164.80,18.39%,-0.41894,0.00077,-0.84784,11.05177,-5.04497,13,"2,639",0.00,Put,"14:46 ET",17.95%
"5,580.00",164.40,166.50,18.33%,-0.42297,0.00077,-0.84553,11.06947,-5.06704,26,216,0.12,Put,"14:39 ET",17.95%
"5,585.00",173.80,168.20,18.28%,-0.42727,0.00077,-0.84363,11.08106,-5.06496,3,8,0.38,Put,"11:22 ET",17.95%
"5,590.00",196.20,169.90,18.23%,-0.43105,0.00078,-0.84038,11.10076,-5.10687,0,527,0.00,Put,03/14/25,17.95%
"5,595.00",177.30,171.65,18.17%,-0.43487,0.00078,-0.83719,11.11959,-5.14910,2,12,0.17,Put,"11:22 ET",17.95%
"5,600.00",174.90,173.35,18.12%,-0.43870,0.00079,-0.83353,11.13745,-5.19134,"1,142","29,738",0.04,Put,"15:50 ET",17.95%
"5,605.00",182.43,175.10,18.06%,-0.44273,0.00079,-0.83020,11.15204,-5.22310,4,9,0.44,Put,"11:08 ET",17.95%
"5,610.00",177.40,177.40,18.05%,-0.44675,0.00107,-0.82928,11.16816,-5.23891,49,988,0.05,Put,"15:26 ET",17.95%
"5,615.00",174.18,178.70,17.95%,-0.45102,0.00080,-0.82401,11.17229,-5.26230,2,73,0.03,Put,"14:51 ET",17.95%
"5,620.00",181.20,181.20,17.96%,-0.45501,0.00080,-0.82371,11.18626,-5.30647,20,401,0.05,Put,"09:56 ET",17.95%
"5,625.00",183.30,182.30,17.84%,-0.45894,0.00080,-0.81587,11.19904,-5.34607,28,"12,308",0.00,Put,"14:34 ET",17.95%
"5,630.00",241.52,184.20,17.79%,-0.46360,0.00081,-0.81312,11.19894,-5.34203,0,679,0.00,Put,03/13/25,17.95%
"5,635.00",183.98,186.00,17.73%,-0.46762,0.00081,-0.80851,11.20959,-5.38495,12,17,0.71,Put,"16:12 ET",17.95%
